cell_id,x,y,cell_type,unique_region,true_organization,true_border,true_border_operational,signed_distance,distance_from_border,window_frac_B,Neighborhood
5483,1062.3189825564623,631.4983041957021,4,1,B,False,False,286.4506302378279,286.4506302378279,1.0,B
5484,620.4623370431364,539.759824052453,4,1,A,True,True,-10.483654937186618,10.483654937186618,0.35,B
5485,652.7684424072504,778.909467626363,6,1,A,False,False,-135.68064219547415,135.68064219547415,0.0,A
5486,427.3525415919721,872.3015156574547,7,1,A,False,False,-442.46173141692907,442.46173141692907,0.0,A
5487,1076.6112562268972,1053.274780511856,3,1,B,False,False,224.67315975724486,224.67315975724486,1.0,B
5488,728.2890602946281,230.83561565726995,2,1,A,False,False,-112.74937445590142,112.74937445590142,0.0,A
5489,209.47790471836925,205.03845484927297,1,1,A,False,False,-630.739319017996,630.739319017996,0.0,A
5490,1231.2532514333725,823.8574233837426,3,1,B,False,False,337.2362179278765,337.2362179278765,1.0,B
5491,643.155803438276,577.2465406917036,5,1,B,True,True,0.18004972129701213,0.18004972129701213,0.45,B
5492,126.14393653348088,1421.6876355931163,7,1,A,False,False,-444.747816608826,444.747816608826,0.0,A
5493,200.66572353243828,1471.8983578495681,5,1,A,False,False,-471.10683591419536,471.10683591419536,0.0,A
5494,1246.3340945541859,313.6530490592122,3,1,B,False,False,320.49701531691045,320.49701531691045,1.0,B
5495,506.9549772888422,886.1803072504699,6,1,A,False,False,-360.34921426340946,360.34921426340946,0.0,A
5496,924.5566930621862,684.2337842099369,6,1,B,False,False,130.98322095129464,130.98322095129464,1.0,B
5497,396.1816616356373,74.37754143029451,2,1,A,False,False,-326.86145894276274,326.86145894276274,0.0,A
5498,1155.356110073626,1192.485746461898,3,1,B,False,False,496.9635786691212,496.9635786691212,1.0,B
5499,1243.9159573987126,1167.9975064471364,7,1,B,False,False,529.4344303038785,529.4344303038785,1.0,B
5500,626.7757345922291,1348.8013660535216,1,1,A,True,False,-50.36051904436047,50.36051904436047,0.0,A
5501,246.65774032473564,1191.3043451495469,7,1,A,False,False,-370.2027123671104,370.2027123671104,0.0,A
5502,453.2874687574804,971.318026073277,7,1,A,False,False,-289.73359395007765,289.73359395007765,0.0,A
5503,361.45072616636753,1261.8684098124504,8,1,A,False,False,-259.61968312638953,259.61968312638953,0.0,A
5504,882.3106354102492,1121.6961275786161,3,1,B,False,False,154.78072007269827,154.78072007269827,1.0,B
5505,1489.6580250933766,1.8869047053158283,3,1,B,False,False,501.90823079949894,501.90823079949894,1.0,B
5506,1020.1594093814492,819.6357758715749,7,1,B,False,False,146.48911289386004,146.48911289386004,1.0,B
5507,104.26545236259699,154.97305383905768,5,1,A,False,False,-750.0190897325881,750.0190897325881,0.0,A
5508,1136.361493729055,1299.3518142029643,4,1,B,False,False,399.89691094585595,399.89691094585595,1.0,B
5509,1348.45380904153,587.1608010493219,5,1,B,False,False,608.2915867617437,608.2915867617437,1.0,B
5510,1444.9369087815285,687.0372905395925,3,1,B,False,False,484.0581460748223,484.0581460748223,1.0,B
5511,43.767746072262526,1284.066708292812,6,1,A,False,False,-529.2838744247248,529.2838744247248,0.0,A
5512,1483.8222032412887,880.1841381937265,8,1,B,False,False,613.1829364607062,613.1829364607062,1.0,B
5513,835.8789584599435,183.93784342333674,6,1,A,True,False,-33.61009241859643,33.61009241859643,0.2,A
5514,1289.3846668303013,637.8721813671291,4,1,B,False,False,445.0279048854486,445.0279048854486,1.0,B
5515,622.1966156736016,1039.3964205868542,8,1,A,True,False,-94.94522922525653,94.94522922525653,0.0,A
5516,1035.1615785621107,590.0570028461516,6,1,B,False,False,331.2686719156337,331.2686719156337,1.0,B
5517,606.9303886033595,1216.2770102731884,1,1,A,True,True,-23.354514219151547,23.354514219151547,0.25,A
5518,1046.0838787257671,173.62916423007846,6,1,B,False,False,176.077499799454,176.077499799454,1.0,B
5519,487.786250654608,1379.946865607053,1,1,A,False,False,-165.2176903143813,165.2176903143813,0.0,A
5520,2.617129124701023,188.1826319731772,2,1,A,False,False,-859.6222931946475,859.6222931946475,0.0,A
5521,1376.5990203246474,1194.5175686851144,6,1,B,False,False,712.5685191541443,712.5685191541443,1.0,B
5522,1255.6258044205606,715.7690771855414,3,1,B,False,False,334.29371136470684,334.29371136470684,1.0,B
5523,1464.204205200076,530.199924018234,3,1,B,False,False,833.0222324969758,833.0222324969758,1.0,B
5524,1263.4453154169023,1137.0420944876969,6,1,B,False,False,474.97254822395485,474.97254822395485,1.0,B
5525,383.371464908123,1246.3368102908134,2,1,A,False,False,-243.75201226347266,243.75201226347266,0.0,A
5526,440.80565962940454,712.7140816301107,5,1,A,False,False,-220.43754662280213,220.43754662280213,0.0,A
5527,500.85259694606066,1426.9703915342689,2,1,A,False,False,-192.07657862682132,192.07657862682132,0.0,A
5528,1382.6425401493907,1015.9605187363923,6,1,B,False,False,416.11785709152105,416.11785709152105,1.0,B
5529,576.5616917051375,943.6034644022584,8,1,A,False,False,-230.43969422982187,230.43969422982187,0.0,A
5530,455.58455726131797,1201.0785047896206,1,1,A,False,False,-172.6816736457511,172.6816736457511,0.0,A
5531,1000.7839291356504,1218.8065331429243,7,1,B,False,False,369.936605332606,369.936605332606,1.0,B
5532,1354.3271273374557,463.94753688946366,3,1,B,False,False,616.342114092562,616.342114092562,1.0,B
5533,388.8577404431999,359.5915725454688,2,1,A,False,False,-239.17063107011535,239.17063107011535,0.0,A
5534,1376.798541750759,787.9172447137535,4,1,B,False,False,431.47777628730927,431.47777628730927,1.0,B
5535,21.380291786044836,1203.3756002783775,1,1,A,False,False,-598.101387849409,598.101387849409,0.0,A
5536,1027.9868803918362,695.516531355679,3,1,B,False,False,192.5066834917101,192.5066834917101,1.0,B
5537,951.3290952891111,3.338655922561884,6,1,B,False,False,134.56738871582004,134.56738871582004,1.0,B
5538,1193.9558079466224,1378.2679256983101,7,1,B,False,False,321.14316517767116,321.14316517767116,1.0,B
5539,253.8045309484005,1420.4837791621685,8,1,A,False,False,-355.7388517790125,355.7388517790125,0.0,A
5540,907.7676348388195,1290.3724224306643,8,1,B,False,False,221.3239783893953,221.3239783893953,1.0,B
5541,1448.0455652810633,240.37646083161235,4,1,B,False,False,513.6949846143909,513.6949846143909,1.0,B
5542,603.8495781831443,730.3041759878397,1,1,A,False,False,-123.79765662989693,123.79765662989693,0.0,A
5543,1059.8567286506295,506.4138360321522,1,1,B,False,False,421.50149904752897,421.50149904752897,1.0,B
5544,1447.8627699427307,159.25512509420514,5,1,B,False,False,572.50754005724,572.50754005724,1.0,B
5545,807.7276088297367,808.3262261934578,6,1,A,True,False,-35.40759642882636,35.40759642882636,0.15,A
5546,1047.713222913444,891.6476690210402,4,1,B,False,False,176.79192953400187,176.79192953400187,1.0,B
5547,946.6429813764989,327.45364867150784,3,1,B,False,False,118.67689121540361,118.67689121540361,1.0,B
5548,433.86894185096025,1448.5791851766407,2,1,A,False,False,-262.46434127177696,262.46434127177696,0.0,A
5549,923.9379689097404,311.4409167319536,7,1,B,True,False,93.58568334790596,93.58568334790596,1.0,B
5550,1117.032818030566,905.7772094383836,4,1,B,False,False,241.38130116459578,241.38130116459578,1.0,B
5551,604.9614083021879,18.616610672324896,6,1,A,False,False,-113.1053619213957,113.1053619213957,0.0,A
5552,600.8094353601336,1176.3038551434875,5,1,A,True,False,-36.82511717688792,36.82511717688792,0.05,A
5553,1467.4097006209195,1362.371552735567,4,1,B,False,False,531.0670662529179,531.0670662529179,1.0,B
5554,947.2544523887336,243.18091990426183,5,1,B,True,False,84.21418943930702,84.21418943930702,1.0,B
5555,1159.0785160660744,335.93812258914113,7,1,B,False,False,269.2009996085827,269.2009996085827,1.0,B
5556,1299.0934127010405,284.7780562005937,7,1,B,False,False,359.2540310186037,359.2540310186037,1.0,B
5557,1408.794050104916,513.8635165058076,4,1,B,False,False,773.7379047395414,773.7379047395414,1.0,B
5558,325.50145173445344,1007.9676574096084,2,1,A,False,False,-331.19926052808677,331.19926052808677,0.0,A
5559,256.6056763753295,382.9979686997831,1,1,A,False,False,-319.25676241342296,319.25676241342296,0.0,A
5560,495.8679252304137,305.4458540864289,1,1,A,False,False,-213.57449015593835,213.57449015593835,0.0,A
5561,1005.8053219690919,1095.5323171801865,3,1,B,False,False,215.85108486808375,215.85108486808375,1.0,B
5562,1138.1492405198514,1165.9052856266499,3,1,B,False,False,431.72275869455996,431.72275869455996,1.0,B
5563,601.5840042382479,74.28413769230247,6,1,A,False,False,-169.93049787040763,169.93049787040763,0.0,A
5564,543.9124619588256,340.8153927884996,7,1,A,False,False,-147.2105728035822,147.2105728035822,0.0,A
5565,764.3966353498399,229.4169212691486,6,1,A,True,False,-81.72494301127632,81.72494301127632,0.0,A
5566,198.5498797148466,538.6110632680357,6,1,A,False,False,-428.6671543891258,428.6671543891258,0.0,A
5567,736.2564308568835,406.08213376253843,8,1,B,True,False,32.108640186335265,32.108640186335265,0.95,B
5568,1035.8488583005965,1496.263082139194,8,1,B,False,False,159.4574163808334,159.4574163808334,1.0,B
5569,1339.9025690741837,67.91405053809285,4,1,B,False,False,390.6680406530417,390.6680406530417,1.0,B
5570,261.5471282042563,196.5243173763156,1,1,A,False,False,-593.6577886353192,593.6577886353192,0.0,A
5571,525.5078072659671,787.7098373137414,1,1,A,False,False,-246.39203946384424,246.39203946384424,0.0,A
5572,152.3596909828484,1437.0204554870725,8,1,A,False,False,-446.198016222526,446.198016222526,0.0,A
5573,1119.3322422914207,733.6112502962351,3,1,B,False,False,232.6100185009418,232.6100185009418,1.0,B
5574,1258.2140620797873,1156.417915597558,4,1,B,False,False,514.7438642272454,514.7438642272454,1.0,B
5575,1146.4875466190279,1180.5714927613735,5,1,B,False,False,467.802824648617,467.802824648617,1.0,B
5576,394.0778821706772,340.12415958568454,6,1,A,False,False,-249.91874829523013,249.91874829523013,0.0,A
5577,873.3690697699785,903.6840861663222,5,1,B,True,True,7.063664983248737,7.063664983248737,0.65,A
5578,681.135690305382,1426.0457251220942,6,1,A,True,False,-66.73741754694879,66.73741754694879,0.0,A
5579,1432.2040965780616,698.9854169078171,5,1,B,False,False,464.9154175590722,464.9154175590722,1.0,B
5580,556.4140914939344,897.7345847524703,7,1,A,False,False,-303.93950326931036,303.93950326931036,0.0,A
5581,491.0804517567158,837.7279881387949,1,1,A,False,False,-350.9634933767511,350.9634933767511,0.0,A
5582,755.1561738364398,1117.7242202684283,6,1,B,True,False,55.2081482227981,55.2081482227981,1.0,B
5583,512.1330642141402,578.5766271874309,5,1,A,False,False,-117.67928482515407,117.67928482515407,0.0,A
5584,1215.9633049741387,868.7182464636862,3,1,B,False,False,345.5180457683149,345.5180457683149,1.0,B
5585,1176.3313058763742,980.3978092968464,8,1,B,False,False,268.20364283968,268.20364283968,1.0,B
5586,19.109972286969423,1183.3721953444183,8,1,A,False,False,-576.2328232734338,576.2328232734338,0.0,A
5587,535.0745301693678,1182.135432958603,6,1,A,True,False,-96.13928940117452,96.13928940117452,0.0,A
5588,861.3933557644486,844.2841367796063,6,1,A,True,True,-3.910046325427719,3.910046325427719,0.5,A
5589,740.931838285178,985.4826251976192,5,1,A,True,False,-55.513494001158776,55.513494001158776,0.0,A
5590,770.9112390875816,50.76941940933466,3,1,A,True,False,-22.929809224942062,22.929809224942062,0.15,A
5591,1402.7788848616183,674.1656963713467,3,1,B,False,False,469.61300889576273,469.61300889576273,1.0,B
5592,353.6884607747197,1063.1901137530804,8,1,A,False,False,-260.98023788514536,260.98023788514536,0.0,A
5593,28.623387683182955,1490.8578456379473,7,1,A,False,False,-650.6218824829194,650.6218824829194,0.0,A
5594,663.4880863130093,1456.1367519199848,8,1,A,False,False,-105.08081960398673,105.08081960398673,0.0,A
5595,625.7059006020427,900.7903360761702,7,1,A,False,False,-234.05213351923152,234.05213351923152,0.0,A
5596,374.65547444298863,314.36038250103593,6,1,A,False,False,-288.82921683851407,288.82921683851407,0.0,A
5597,1487.4084144830704,859.1720997355878,3,1,B,False,False,611.5459862224362,611.5459862224362,1.0,B
5598,923.7775085493922,1401.3492241501808,3,1,B,False,False,117.25149174306918,117.25149174306918,1.0,B
5599,1077.8552242554724,948.5803465358913,5,1,B,False,False,194.46849962220455,194.46849962220455,1.0,B
5600,254.18170681223273,831.3850681297481,7,1,A,False,False,-561.1919500913842,561.1919500913842,0.0,A
5601,151.48110268637538,841.3454415276647,1,1,A,False,False,-679.0703213788681,679.0703213788681,0.0,A
5602,417.7304492332041,511.63209043443203,8,1,A,False,False,-211.38261769285552,211.38261769285552,0.0,A
5603,238.2265068590641,450.2458912320435,6,1,A,False,False,-347.1327096359514,347.1327096359514,0.0,A
5604,530.6803747080266,1454.2028959840536,2,1,A,False,False,-199.47142952810066,199.47142952810066,0.0,A
5605,1278.8667669519782,336.62650594487786,8,1,B,False,False,351.41168136526534,351.41168136526534,1.0,B
5606,1325.798508245498,30.325873754918575,5,1,B,False,False,377.208110931014,377.208110931014,1.0,B
5607,1093.64875825122,564.7149011492729,6,1,B,False,False,426.9388617136605,426.9388617136605,1.0,B
5608,395.35931032150984,47.7793556638062,2,1,A,False,False,-288.9906793552206,288.9906793552206,0.0,A
5609,313.42664966359735,679.7351147979498,2,1,A,False,False,-284.782165985769,284.782165985769,0.0,A
5610,897.3513557575643,170.229849871248,1,1,B,True,False,27.432195561515023,27.432195561515023,0.85,B
5611,925.0859334133565,1482.7821250073612,5,1,B,True,False,73.56816066048079,73.56816066048079,1.0,B
5612,772.2400557249784,945.8918790332973,6,1,A,True,False,-62.557077113569555,62.557077113569555,0.0,A
5613,479.15813885629177,739.1047300770879,8,1,A,False,False,-219.4307878101731,219.4307878101731,0.0,A
5614,573.6713390797377,1345.9098218008876,7,1,A,True,False,-87.12365882919923,87.12365882919923,0.0,A
5615,933.6203229613602,940.5721700750291,3,1,B,True,False,71.93223067588005,71.93223067588005,1.0,B
5616,886.4571168087423,953.8224055431783,8,1,B,True,False,37.07656007880516,37.07656007880516,1.0,B
5617,108.26424462720752,1071.8727693893015,1,1,A,False,False,-425.0666829193324,425.0666829193324,0.0,A
5618,445.6433462910354,625.481229275465,1,1,A,False,False,-175.63435439073962,175.63435439073962,0.0,A
5619,151.73231391236186,607.6323073357344,7,1,A,False,False,-412.212622228689,412.212622228689,0.0,A
5620,578.5597222857177,455.42036136612296,7,1,A,True,False,-62.69433580107497,62.69433580107497,0.0,A
5621,634.5759141258895,909.7518939524889,8,1,A,False,False,-218.0295164850076,218.0295164850076,0.0,A
5622,170.23841198533773,1244.909031316638,7,1,A,False,False,-453.4364708771444,453.4364708771444,0.0,A
5623,352.0440417341888,980.4640444926918,1,1,A,False,False,-352.43836144129756,352.43836144129756,0.0,A
5624,637.0723396539688,212.2060381807387,1,1,A,False,False,-213.38834860108219,213.38834860108219,0.0,A
5625,755.5535836145282,30.046692118048668,1,1,A,True,False,-18.32810691276598,18.32810691276598,0.1,A
5626,383.9995851740241,1219.5583241991699,5,1,A,False,False,-245.80385389994487,245.80385389994487,0.0,A
5627,1102.2421214729548,812.8598495386541,5,1,B,False,False,217.55697965017086,217.55697965017086,1.0,B
5628,295.7396465353668,143.95443303510547,1,1,A,False,False,-546.1630535394188,546.1630535394188,0.0,A
5629,1413.8447209261358,578.8481086492538,4,1,B,False,False,688.6376690775429,688.6376690775429,1.0,B
5630,50.79840123653412,1328.0677101574838,5,1,A,False,False,-475.30843873160336,475.30843873160336,0.0,A
5631,850.6763884797692,742.2723029740155,6,1,B,True,False,39.74974924115077,39.74974924115077,0.95,B
5632,791.162318084389,74.9253211542964,5,1,A,True,False,-25.690146144905267,25.690146144905267,0.15,A
5633,1171.004282310605,1180.9904663823545,4,1,B,False,False,491.23266654019216,491.23266654019216,1.0,B
5634,1093.7009369954467,1451.9304209388793,6,1,B,False,False,208.8057098560875,208.8057098560875,1.0,B
5635,617.3076094128191,1413.8700691983104,6,1,A,False,False,-100.83885826242489,100.83885826242489,0.0,A
5636,1317.6500061526895,1331.7187875509262,4,1,B,False,False,477.70934297449844,477.70934297449844,1.0,B
5637,796.5429676696658,1053.1610897742212,1,1,B,True,False,33.99079989647374,33.99079989647374,0.9,B
5638,781.8030710332096,609.3256096355617,8,1,B,True,False,95.70537412152993,95.70537412152993,1.0,B
5639,457.0408430881798,377.43203435093164,6,1,A,False,False,-182.35694311226447,182.35694311226447,0.0,A
5640,1282.6667740009725,1440.2565588243306,3,1,B,False,False,345.3462914342779,345.3462914342779,1.0,B
5641,787.0661183260381,150.81872418522835,5,1,A,True,False,-78.04619714827736,78.04619714827736,0.0,A
5642,414.25132378935814,495.6005522981286,5,1,A,False,False,-211.7060107405244,211.7060107405244,0.0,A
5643,873.2224577106535,1263.414369430393,3,1,B,False,False,221.90927263135427,221.90927263135427,1.0,B
5644,1017.8691004402936,65.72480639442801,3,1,B,False,False,149.8528399391212,149.8528399391212,1.0,B
5645,1483.3782375790179,1452.2986868396401,8,1,B,False,False,489.7418340588332,489.7418340588332,1.0,B
5646,1146.1361423134804,1072.0326374284923,5,1,B,False,False,288.5740001137935,288.5740001137935,1.0,B
5647,340.3809489682317,344.6948351338506,1,1,A,False,False,-282.7572641488025,282.7572641488025,0.0,A
5648,448.4378560446203,1440.0994777679443,7,1,A,False,False,-242.14046857036493,242.14046857036493,0.0,A
5649,1196.3464370928705,1210.554426535964,4,1,B,False,False,559.9347805963104,559.9347805963104,1.0,B
5650,622.9738220572472,249.3135379627347,6,1,A,False,False,-184.16223929836764,184.16223929836764,0.0,A
5651,17.45794527232647,877.1090595982969,2,1,A,False,False,-852.3433969997612,852.3433969997612,0.0,A
5652,1318.128262180835,765.6469037756324,3,1,B,False,False,373.55732364947494,373.55732364947494,1.0,B
5653,119.90915844216943,1106.0268287546933,1,1,A,False,False,-416.1790819202634,416.1790819202634,0.0,A
5654,248.7279768101871,170.52313266322017,8,1,A,False,False,-620.5944131128442,620.5944131128442,0.0,A
5655,1002.3580184206367,1204.9482031725347,6,1,B,False,False,363.719865548476,363.719865548476,1.0,B
5656,525.572054553777,996.9697259366512,7,1,A,False,False,-201.83046756766677,201.83046756766677,0.0,A
5657,1203.4932277165353,1451.0405422188342,2,1,B,False,False,287.9869535689787,287.9869535689787,1.0,B
5658,287.7055839635432,123.67807561531663,7,1,A,False,False,-513.9098084792265,513.9098084792265,0.0,A
5659,1120.2473700977862,463.44473864883184,5,1,B,False,False,411.23120423151965,411.23120423151965,1.0,B
5660,1055.590490810573,882.3722647503018,6,1,B,False,False,185.38350662064457,185.38350662064457,1.0,B
5661,1090.410518925637,1202.324797399342,4,1,B,False,False,447.4515329766364,447.4515329766364,1.0,B
5662,146.34092152118683,567.657679785043,6,1,A,False,False,-456.752312080263,456.752312080263,0.0,A
5663,663.3343216963112,1061.4266437478364,1,1,A,True,False,-50.749708029163365,50.749708029163365,0.0,A
5664,878.422767855227,929.7315054573119,1,1,B,True,False,20.161137733577707,20.161137733577707,0.8,B
5665,692.4137086607516,1441.3325157947838,6,1,A,True,False,-71.34584501004748,71.34584501004748,0.0,A
5666,407.9362233169377,850.874702911824,1,1,A,False,False,-447.4352589167383,447.4352589167383,0.0,A
5667,600.3897171467543,340.218267403543,1,1,A,False,False,-109.17766263128999,109.17766263128999,0.0,A
5668,422.14131401851773,845.4314740374684,8,1,A,False,False,-426.94414548245635,426.94414548245635,0.0,A
5669,1456.2623240053654,733.2428055815399,4,1,B,False,False,467.50695238252183,467.50695238252183,1.0,B
5670,1347.4415000528097,804.4031755998731,5,1,B,False,False,422.18427429867495,422.18427429867495,1.0,B
5671,1295.7312036305666,117.22494894638658,7,1,B,False,False,389.4785344470898,389.4785344470898,1.0,B
5672,1443.5099149122834,654.5348321087658,7,1,B,False,False,527.0392722309301,527.0392722309301,1.0,B
5673,168.53527072817087,669.1300892271101,1,1,A,False,False,-381.02046767342296,381.02046767342296,0.0,A
5674,43.48405357450247,567.0637213625014,5,1,A,False,False,-552.9678343593915,552.9678343593915,0.0,A
5675,1159.7885638475418,1227.182989474386,5,1,B,False,False,529.6475920571401,529.6475920571401,1.0,B
5676,894.5400933735073,1340.5744414776564,4,1,B,False,False,150.7116339692564,150.7116339692564,1.0,B
5677,1382.4730566702783,1317.0343525707722,7,1,B,False,False,559.5644222447327,559.5644222447327,1.0,B
5678,732.3111542500556,173.5107866115868,8,1,A,False,False,-137.66385765749297,137.66385765749297,0.0,A
5679,536.2370037473738,1047.9231476783752,1,1,A,False,False,-146.97682476568446,146.97682476568446,0.0,A
5680,309.2081844806671,235.9599731862545,1,1,A,False,False,-473.9269061030334,473.9269061030334,0.0,A
5681,204.71579069271684,693.8608065247536,6,1,A,False,False,-366.80534132267087,366.80534132267087,0.0,A
5682,35.11919919401407,1459.7648307681084,3,1,A,False,False,-569.5848957194747,569.5848957194747,0.0,A
5683,1392.7696673199534,203.69198871776462,7,1,B,False,False,507.95850892818066,507.95850892818066,1.0,B
5684,1362.7891964279115,323.77779576927423,3,1,B,False,False,403.83385489643604,403.83385489643604,1.0,B
5685,785.4878478683531,623.8220357336104,2,1,B,True,False,85.42965589511404,85.42965589511404,1.0,B
5686,1424.554840195924,1323.376331012696,6,1,B,False,False,577.0369819416698,577.0369819416698,1.0,B
5687,1418.5141590423882,793.3397926390171,8,1,B,False,False,469.99501235066197,469.99501235066197,1.0,B
5688,377.48169573023915,1498.125177808106,1,1,A,False,False,-383.565099314987,383.565099314987,0.0,A
5689,1317.9869488812983,685.1038732565939,7,1,B,False,False,399.24395490939713,399.24395490939713,1.0,B
5690,1026.2571196071804,426.91298481076956,4,1,B,False,False,271.3147946548443,271.3147946548443,1.0,B
5691,1371.8900685198605,625.7534315809608,2,1,B,False,False,531.243173965878,531.243173965878,1.0,B
5692,42.30720503255725,777.2371605969965,5,1,A,False,False,-604.019907386957,604.019907386957,0.0,A
5693,537.281820550561,136.79684093222022,2,1,A,False,False,-306.2656380749011,306.2656380749011,0.0,A
5694,1184.5176927745342,803.1423096545041,6,1,B,False,False,284.23523638839373,284.23523638839373,1.0,B
5695,716.7495251633227,449.0823280066252,4,1,B,True,False,49.60902502597181,49.60902502597181,1.0,B
5696,388.51700630038977,789.461100474,5,1,A,False,False,-358.5775380382136,358.5775380382136,0.0,A
5697,1035.789635963738,615.0441910140216,3,1,B,False,False,290.8721309901423,290.8721309901423,1.0,B
5698,88.28631229698658,207.49998930841684,7,1,A,False,False,-741.8635340922746,741.8635340922746,0.0,A
5699,1431.3505226746202,616.1774452775717,8,1,B,False,False,600.0536391151379,600.0536391151379,1.0,B
5700,460.62029572203755,242.16004880145192,2,1,A,False,False,-331.3289266809515,331.3289266809515,0.0,A
5701,376.4775451272726,1010.2361468598247,3,1,A,False,False,-292.41363752931386,292.41363752931386,0.0,A
5702,927.5565091520548,737.4197384342551,8,1,B,True,False,96.76152302771126,96.76152302771126,1.0,B
5703,1373.5687946900725,954.417881090194,3,1,B,False,False,435.5693943996545,435.5693943996545,1.0,B
5704,402.7624363079667,739.7674284875393,7,1,A,False,False,-273.9172285568427,273.9172285568427,0.0,A
5705,900.2403826452792,518.4348779730499,5,1,B,False,False,269.49040096848535,269.49040096848535,1.0,B
5706,1431.800213176757,51.38443876057863,8,1,B,False,False,452.2827606220294,452.2827606220294,1.0,B
5707,1153.7761925719678,189.82888804748654,4,1,B,False,False,281.97137151879934,281.97137151879934,1.0,B
5708,224.07363541424274,1287.8739112056792,2,1,A,False,False,-367.85349832403347,367.85349832403347,0.0,A
5709,1129.4050589203835,804.6789332292974,4,1,B,False,False,238.4369063108521,238.4369063108521,1.0,B
5710,1165.75763002038,1039.0076232142746,2,1,B,False,False,275.5515368656252,275.5515368656252,1.0,B
5711,1326.8676437437534,941.4423038251698,3,1,B,False,False,408.62569025310546,408.62569025310546,1.0,B
5712,152.55064889788628,1083.3782250992954,8,1,A,False,False,-391.67016619680334,391.67016619680334,0.0,A
5713,690.170222427696,603.8699126802385,4,1,B,True,False,25.66565355059347,25.66565355059347,0.9,B
5714,355.0938433036208,688.696545548737,1,1,A,False,False,-261.139094670006,261.139094670006,0.0,A
5715,528.1106242910028,1141.6291552595794,2,1,A,False,False,-108.04121021115562,108.04121021115562,0.0,A
5716,749.4911011308432,281.88427817076445,5,1,A,True,False,-52.04149888599376,52.04149888599376,0.0,A
5717,1314.3602921627462,1275.8387974463403,5,1,B,False,False,607.1614842807878,607.1614842807878,1.0,B
5718,716.9262003153563,5.889526102691889,1,1,A,True,False,-26.837208093398505,26.837208093398505,0.05,A
5719,1261.9266123510897,286.3543820567429,7,1,B,False,False,331.2797287060727,331.2797287060727,1.0,B
5720,1267.1397509984672,773.7483540549874,7,1,B,False,False,337.8924590789645,337.8924590789645,1.0,B
5721,1307.902199216187,1175.2489116042852,3,1,B,False,False,603.9848106219556,603.9848106219556,1.0,B
5722,1256.3202478922904,1114.8509178310633,7,1,B,False,False,425.44045610500206,425.44045610500206,1.0,B
5723,1325.9524321183562,858.5814270190895,4,1,B,False,False,451.63903921455403,451.63903921455403,1.0,B
5724,429.31141471490264,676.6343540512025,2,1,A,False,False,-203.57694582406305,203.57694582406305,0.0,A
5725,583.5885806009173,707.5386755168438,8,1,A,False,False,-118.89044918553716,118.89044918553716,0.0,A
5726,961.013229098171,1399.598237592727,7,1,B,False,False,143.86520129204075,143.86520129204075,1.0,B
5727,212.00579591095448,1296.757746487856,2,1,A,False,False,-371.1678047545863,371.1678047545863,0.0,A
5728,716.1470158025622,907.7927162870765,5,1,A,False,False,-141.9240436038595,141.9240436038595,0.0,A
5729,292.1597440727055,1253.207044210285,2,1,A,False,False,-329.8702811376569,329.8702811376569,0.0,A
5730,832.5889008119702,220.40856443345547,5,1,A,True,True,-25.365435862786047,25.365435862786047,0.35,A
5731,1089.903676416725,348.3901214785874,6,1,B,False,False,230.09854725400683,230.09854725400683,1.0,B
5732,1158.391253091395,953.4785309806466,3,1,B,False,False,259.958750616021,259.958750616021,1.0,B
5733,614.7650261409581,1316.485747229308,7,1,A,True,False,-41.990937167107155,41.990937167107155,0.0,A
5734,1003.6867456510663,588.1460560485721,6,1,B,False,False,307.23943885151266,307.23943885151266,1.0,B
5735,1083.2929881289601,518.9989660866559,3,1,B,False,False,452.35894847787813,452.35894847787813,1.0,B
5736,714.8656770586967,988.9028314501047,6,1,A,True,False,-71.92577174932961,71.92577174932961,0.0,A
5737,763.5874073021114,335.5743242427707,6,1,A,True,True,-1.3035871389967082,1.3035871389967082,0.55,B
5738,333.24733190238476,1224.5381036773324,2,1,A,False,False,-296.75074050225606,296.75074050225606,0.0,A
5739,1112.4278088100255,570.4619488678873,5,1,B,False,False,434.542867661434,434.542867661434,1.0,B
5740,761.1997160129249,1268.4780755080283,7,1,B,False,False,113.05384339052101,113.05384339052101,1.0,B
5741,52.91452165693045,1306.7139373160899,8,1,A,False,False,-493.1152057876927,493.1152057876927,0.0,A
5742,1411.6028202697635,1176.505835261196,4,1,B,False,False,701.4534435667651,701.4534435667651,1.0,B
5743,899.4427663274109,410.724557004869,6,1,B,False,False,155.6861434308715,155.6861434308715,1.0,B
5744,529.3447296135128,333.0223811790347,7,1,A,False,False,-163.5397485823798,163.5397485823798,0.0,A
5745,1270.1302855275571,160.87656933814287,8,1,B,False,False,397.4249320748016,397.4249320748016,1.0,B
5746,503.3693932928145,76.81575044989586,1,1,A,False,False,-248.38779982892908,248.38779982892908,0.0,A
5747,1255.1069199107587,1204.444330651313,5,1,B,False,False,611.2498195312022,611.2498195312022,1.0,B
5748,549.8036895878613,1190.9125079400837,6,1,A,True,False,-81.58311860081331,81.58311860081331,0.0,A
5749,1253.8473643362522,74.58600355312228,1,1,B,False,False,328.0300020591677,328.0300020591677,1.0,B
5750,316.03571120649576,812.0610052719712,2,1,A,False,False,-463.74019719436836,463.74019719436836,0.0,A
